polarity,tweet
4,Can't wait until the long weekend 
4,@BradBurton  Time to write another chapter then 
0,"Fool that I was to expect a reboot proper!   But seriously, why the hell couldn't they have given us more Nero in StarTrek?  #fail"
4,Just heard the Jonas Brothers singing a cover of Katy Perry's &quot;Thinking of You&quot;. And you know what?? I LOVED it!!!!!  
4,"@jordanmerrick …needed to easily edit them, that's why that solution. I hope it will work. "
0,@duque000 I didn't mean to  Sorry.
0,@laydmaxix lol but its still not as fun when you know what happens 
4,@cokeman777 morning 
4,TGIF!!!!!   ? http://blip.fm/~6teqk
0,Bb running low on memory. Deleting texts. Me sad. 
0,@temi2004 so i wasnt cool 
4,UP in 3D 
4,is going for a long cold walk to albany now 
4,getting used to tweet deck i think im gonna keep it lol! 
4,@JustAmandaBlack yeah 
4,"@glyn_e he did the same thing 12m ago aswell. Never interacted with me when he did follow me, so no loss either way really "
0,Goodbye arroyo vista! You were my home for two years and now you're dead 
4,cynthia and jenny are spamming my twitter! haha 
4,"Shower time.  Enjoy your Saturday, friends!  "
0,Trying to pay my bills but am procrastinating. It's raining heavily now...it's so troublesome to go out for dim sum 
0,"Tosh.0 or Web Soup? Which do you prefer? I love the comedian on Tosh.0, but I found Web Soup funnier. ALAS, I AM TORN "
0,"I'm sleepy but up still, dizzy, weak, headache, stomache pain. all this better go away soon "
0,aint feelin chipper today 
0,"propel:build-forms is a bit memory-intensive, just had to double the CLI memory limit  #symfony"
4,its showtime 
4,"Off to bed I go...have a great evening, twitter folks- y'all are wonderful  "
4,@binhog737 Wasn't sure if today was your special celebration but it appears as if it is. Hope it is lovely in every way! Have fun! 
0,"Went out to the Charlotte Knights baseball stadium last night for game and sleepover - unfortunately, both were rained out "
0,"@hartluck wish i was back in sydney  oh well, only 5 days til i am!go eat @ a place called eating world, tis awesome, if u like asian food"
0,wishes these headaches would stop 
4,"Hottop is online in Austin, Texas and Looking for Friends, Fun &amp; Maybe more.  - http://bit.ly/JTg7D"
4,@KiingShalom ha. i guess we do 
4,"I got some cool new DJ AM / Steven Aoki remixes of Chris Cornell songs, totally new, straight from label before the masses l8tr today. "
0,@Jenniewrenbird on a sunday? oh dear 
4,Comment of the night from Taste of Charlotte: &quot;Has any1 ever told you that you look like Obama from the side?&quot; Wow. Funny. It's the ears 
0,72 more hours to the exam questions appear in front of me.  Hope that the examiner decided to have a good year this time round.
4,@ieccco nop! there aint! not on twitter 
4,"@brigittedale Awesome! Congrats. If you never drove an &quot;European&quot; car before, you'll love it. "
0,@tromboneforhire just whats ever on the radio  but no new music 
4,@April__Watson April it's me my words never make sense - it's done beeteedubs 
0,I MISS UST ALREADY! 
0,Goodbye wsu for three monthss goodbye laural forever 
0,Blah home alone wishing there was someone to keep me company tonight 
4,"@tabbytabby Yeah, I'm going to Iceland for the summer and we don't have as good sandwiches as Denmark has. We have Subway though "
4,"I must say big up to KEri, shez  a diva!! "
0,listening to music to help soothe the soul r&amp;b classics 
0,@jessicasharrah lucky! They're calling for another wash out here. 
4,bugge wesseltof t- yellow is the colour #  ? http://blip.fm/~7daqz
0,is missing my bro and his family already 
4,@DuongSheahan so nice to meet you too! @NancyLoo is the best for bringing me along 
4,@ddlovato http://twitpic.com/6np19 - Demi this is GORGEOUS! OH MY ACTUAL GODD  your so beautiful
0,Can someone please change the dexter disc to disk 2? Bed is too comfy to move from 
0,"@SamanthaHunter I hear you. On vacation this week and it's supposed to rain every day.  At least I have my books, LOL"
4,"@Teff95 You're welcome, sweetie "
0,trying to find something to do... xbox.com's down so i can study up on what achievements i need to get to beat shane :S works boring 
4,@Eric_Chambers You too sweetie 
0,@LiLi214 LOL&lt; AWREADY!!! I miss u !! ! 
4,@oXamandaXo yeah ill come with you both 
4,sick as fuck! thanks @caristanaomi for the healthy box of fruit (through the mail lmao)  thats the healthy love! i love u lil punk
0,I wish I was going to summer jam.  and I'm hungry as hell now. Need another cookout. I'm gonna have to hit up walmart in a min to cook.
4,is playing sims 3 on iPhone 
0,@itgoesboomtwice poor baby  jam over works your poor little body
4,@kirstiealley hellooooo Kirstie 
0,@felipegomes show hein. A gol não tem  #gol #fail
4,Reblipping ya!  @jambands: &quot;Pushin' your pain 'round my door Will I cry for you as I die for you Is this blo... ♫ http://blip.fm/~7em8d
0,unfortunate concentration of things i could relate to in an ep of 'lewis' &amp; i'm all out of chocolate but don't want to put on day clothes 
0,shower time. then a movie maybe? missing @livvylu8 at a time like this 
0,What? The rapper from aesop rock is white. He has such a deep black man voice though. 
4,"is back from shanghai  hello stinky, sweaty, b.o. filled beijing!"
4,@Elliejay16 yah i met JB iv got  pics with nick and joe i will put me and kevin on later 
4,Just working again..... We gonna digitalhero some ship today 
0,My 8yo niece asked me a month ago to do her hair for the school play tonight &amp; I can't.  I just hope I can make it to her school in time!
0,@3eb please make your singles available for the fans outside US! we still could't buy them because of territorial licence 
0,"omg a mouse just ran out of my kitchen, into the living room!!!!  ewwwww"
4,@RaquelMichelle1 haha obviously I  don't live there lol I live in mass ...so request me when u get a chance ..u will love my layout 
4,Thanks so much @ZnaTrainer for tweeting about my e-book! 
4,"It was nice to take a little break and see a movie, now I have to get back to work. Talk to everyone later "
0,I kind of totally hate everything.  
4,hello � tous 
0,@mikeconaty i know the feeling.  
0,Bloody hell - the new Queen + Paul Rodgers album sounds really muddy. 
0,fucking graduation in the morning  nighttttt~
4,"my mom gave me a bath, but if you ask me, it was completely unnecessary "
4,"poison girl, brasils cafe, now bed. good night loves!   busy busy day at work tomorrow!"
4,"@RoWiRo Happy Monday to you  Love that quote - reminds me to move forward - never give up, never stop!"
4,funny video: Death Star vs. USS Enterprise  http://bit.ly/Yjudg
0,Awww Titanic is over 
4,The Pirate bay owners fined 30million sentenced to one year in jail.  Poor guys wish them luck 
0,iphone 3.0 bricked my phone because activation servers are getting slammed. 
4,@roadchickie does that mean your buying me a dirt bike (drool) 
4,Thank you to my boyfriend Bryan for one wonderful year! 
0,I didn't buy my ice cream with the super cahntilli 
4,@KhloeKardashian Good Morning Khloe.. 
0,@jezrana I like Forever 21's clothes. Then I have to go mope and eat my feelings cause their biggest size is a women's large. Sigh 
4,@souljaboytellem when are u coming to australia ? 
0,@AngeDoubleYou welll then.apparently it sucks to be Angela today. 
4,hope your weekend was fabulous  do anything interesting?
0,Drinking chocolate soy milk! MMMMM. Someone ate my chocolate bar!! 
4,home from bars. nice night out with naomi. 
4,"spent the weekend as a gorilla, even more fun than I imagined "
0,i have been neglecting my twitter... so sad 
4,Having a hard time getting my brain to function this morning.  Hoping it's temporary and not going to impact the rest of my day. 
4,I'm checking my stuff before I begin preparing to teach Sunday School class.  HEY!!!  GET UP AND GO TO CHURCH!!!  
0,I think I've checked my e-mail 1000000000000000 times today. 
4,"Ethiopian for lunch, checking out Elephant Odd this evening, then following Craig to the beach. He needs a red dress "
4,"Very tired! Dinner good, then churro's were good! "
4,"Sim, eu uso telefones Nokia.  #Nokia"
0,"@xenon21 just came online, sorry! and it keeps cutting out so not sure i'll have the patience for msn and signing in every 2 secs, sorry "
0,I think I might be dying...I hate being sick    
0,swishy the fishy lives no longer 
0,"After tomorrow, I probably won't be home until May 8th. "
4,not sure if im a twitter fan yet....it all a little strange but intrestig. Im off to the pub anyway to drink away this lovely hot day 
0,@KimKardashian Loven the do!Its very cute.I have a similar thing goin on currently w/ the sun burn  Oowch!Killer smile to hide the pain!
4,I'm up &amp; getting ready for another day!! I'm off tomorrow so that's my motivation!! 
0,"@QueenofScots67 no that is not allowed either, I would be exceedingly jealous "
4,@Zunii thank you!!  thats very nice of you!
4,@Dozer_ Cool.. Just need to tighten them all up and done 
0,this may be tmi but i'm ready to barf everywhere...EVERYWHERE 
4,Dance Rehearsal with my girls  I love you G.O.O.Dcrew
4,"The boy is making me a pita. I'm half stressed, half excited "
0,"I kinda hate that someone didn't show up for her shift, so they told me to work in her section  but glad-cause i made 251! still sick tho!"
4,is listening to Pink Floyd after *ages*. The Earls Court (Pulse concert) version of Learning To Fly is wonderful 
0,Ugh! All of my CD's don't fit in this bag! 
0,"@ktjbpa2006 yeah  why pay for m&amp;gs? Its no fun so basically I'm paying for fc for nothing. Laame. Yeah, get there early. Ill do the same"
4,"Going to first water aerobics class for the summer  Since it is an outdoor pool, hope the water is warm"
4,is looking forward to a hot day and helping and watching chloe's sports day  x x x
0,"i have a worse signal now, that's why. "
0,"downside to urban living: regularly having the scent of improperly removed, sidewalk dog sh*t, wafting through the air "
4,@aliving THANKS for plugging AdJack  Here's some good vids to pass along http://adjack.tv/#its-a-boy and http://adjack.tv/ad/injured-bad/
4,"searching for a good dress, any care to help me? "
0,"hmm, but miss u a lot... I have not talked 2 u 4 2 days "
4,@jamiecouey quit bragging  
0,"In a motel room by the beach. All alone. Missing NYC, my bed and my pups. "
4,Is in toronto and thinking me ms.panton. Id eat eleven am brownies with u. Love u 
4,oooh. apparently there's somethin online wit RS that has stuff bout kris &amp; adam.  *goes to check*
0,bellyache 
0,at the park with my work family for this bootleg bbq. i'm going to miss these guys 
0,arghhhh i hate my hair  my fringe is so gay!
0,Not very much sun today 
0,@cinthiiiia123 No! He left the band 
0,"@jpadamson don't wait on Red, could be ages. I know what you mean, though. Really looking for a new job "
4,@omgtbh 7 bits should be good enough for anyone. 
4,@imcudi one dimple is cuter than no dimples 
4,Preparing for my scholarship interview.  I hope I get it.  I actually got up at 5:45 just to shave 
0,@cupcake_nyc Hey girl!  We missed you at PNC on Sat.    I hope your week is going OK!  
0,I Kno it's Friday nite &amp; I shud b full of energy but I'm exhausted. Not feeln it 
4,@meeraxoh dude i'm NOT going to school tomorrow! i'll kill myself  love you xx
0,Orient Special Chicken - &quot;highly recommended&quot; or not - not so special. 
4,yay i found the maltesers and my life is complete  elyshia so moved them...evil lol
4,i am cold. and listening to short stack  haha
0,Doh! My dad jumped into the ocean with his camera in his pocket! 
0,"@JoeDanja It makes me want to say, I love you and I won't let anyting bad happen to you, I said the same thing to Nick but he didn't care "
